Mode,Route,Year,Month,Date,Ridership,Log_Ridership,Heat_Wave_Intensity,Cold_Wave_Intensity,Heavy_Precip_Intensity,Heavy_Snow_Intensity,Pandemic_Period,Pandemic_Period_Label
Bus,LUCYGR,2024,August,2024-08-01,613.0,6.419994928147142,6,0,0,0,Post-Pandemic,2
Bus,LUCYGR,2024,December,2024-12-01,482.0,6.180016653652572,0,28,0,0,Post-Pandemic,2
Bus,LUCYGR,2024,February,2024-02-01,600.0,6.398594934535208,0,5,0,0,Post-Pandemic,2
Bus,LUCYGR,2024,January,2024-01-01,541.0,6.295266001439646,0,45,0,1,Post-Pandemic,2
Bus,LUCYGR,2024,July,2024-07-01,637.0,6.45833828334479,42,0,0,0,Post-Pandemic,2
Bus,LUCYGR,2024,June,2024-06-01,581.0,6.366470447731438,7,0,0,0,Post-Pandemic,2
Bus,LUCYGR,2024,March,2024-03-01,580.0,6.364750756851911,0,0,4,0,Post-Pandemic,2
Bus,LUCYGR,2024,May,2024-05-01,547.0,6.306275286948016,0,0,0,0,Post-Pandemic,2
Bus,LUCYGR,2024,November,2024-11-01,555.0,6.320768294250582,0,0,0,0,Post-Pandemic,2
Bus,LUCYGR,2024,October,2024-10-01,609.0,6.413458957167357,0,0,0,0,Post-Pandemic,2
Bus,LUCYGR,2024,September,2024-09-01,617.0,6.42648845745769,0,0,0,0,Post-Pandemic,2
Bus,MFO,2019,April,2019-04-01,2043.0,7.622663951323595,0,0,0,0,Pre-Pandemic,0
Bus,MFO,2019,August,2019-08-01,2147.0,7.672292455628756,8,0,0,0,Pre-Pandemic,0
Bus,MFO,2019,December,2019-12-01,1754.0,7.470224135899966,0,18,0,0,Pre-Pandemic,0
Bus,MFO,2019,February,2019-02-01,1987.0,7.59488438721652,0,20,0,0,Pre-Pandemic,0
Bus,MFO,2019,January,2019-01-01,1987.0,7.59488438721652,0,28,0,0,Pre-Pandemic,0
Bus,MFO,2019,July,2019-07-01,1686.0,7.430707082545968,51,0,0,0,Pre-Pandemic,0
Bus,MFO,2019,June,2019-06-01,1966.0,7.584264818389059,4,0,3,0,Pre-Pandemic,0
Bus,MFO,2019,March,2019-03-01,2102.0,7.6511201757027,0,7,0,0,Pre-Pandemic,0
Bus,MFO,2019,May,2019-05-01,2042.0,7.622174594817622,0,0,0,0,Pre-Pandemic,0
Bus,MFO,2019,November,2019-11-01,1900.0,7.550135342488429,0,0,0,0,Pre-Pandemic,0
Bus,MFO,2019,October,2019-10-01,1999.0,7.600902459542082,0,0,0,0,Pre-Pandemic,0
Bus,MFO,2019,September,2019-09-01,2055.0,7.628517626575055,0,0,0,0,Pre-Pandemic,0
Bus,MFO,2020,April,2020-04-01,531.0,6.2766434893416445,0,0,0,0,Pandemic,1
Bus,MFO,2020,August,2020-08-01,988.0,6.8966943316227125,12,0,3,0,Pandemic,1
Bus,MFO,2020,December,2020-12-01,858.0,6.755768921984256,0,22,0,0,Pandemic,1
Bus,MFO,2020,February,2020-02-01,1947.0,7.5745584842024805,0,0,0,0,Pre-Pandemic,0
Bus,MFO,2020,January,2020-01-01,1958.0,7.580189417944541,0,6,0,0,Pre-Pandemic,0
Bus,MFO,2020,July,2020-07-01,858.0,6.755768921984256,54,0,0,0,Pandemic,1
Bus,MFO,2020,June,2020-06-01,2715.0,7.906915488678587,3,0,0,0,Pandemic,1
Bus,MFO,2020,March,2020-03-01,1467.0,7.291656209174461,0,0,0,0,Pandemic,1
Bus,MFO,2020,May,2020-05-01,1593.0,7.374001859350161,0,0,0,0,Pandemic,1
Bus,MFO,2020,November,2020-11-01,779.0,6.659293919683638,0,0,0,0,Pandemic,1
Bus,MFO,2020,October,2020-10-01,840.0,6.734591659972948,0,0,0,0,Pandemic,1
Bus,MFO,2020,September,2020-09-01,843.0,6.738152494595957,0,0,0,0,Pandemic,1
Bus,MFO,2021,April,2021-04-01,2697.0,7.900266036767701,0,0,0,0,Pandemic,1
Bus,MFO,2021,August,2021-08-01,3298.0,8.101374671228582,22,0,0,0,Pandemic,1
Bus,MFO,2021,December,2021-12-01,2816.0,7.943427767876373,0,0,0,0,Pandemic,1
Bus,MFO,2021,February,2021-02-01,2385.0,7.777373602657861,0,36,0,3,Pandemic,1
Bus,MFO,2021,February,2021-02-01,2385.0,7.777373602657861,0,36,0,3,Pandemic,1
Bus,MFO,2021,January,2021-01-01,2385.0,7.777373602657861,0,26,0,0,Pandemic,1
Bus,MFO,2021,July,2021-07-01,3015.0,8.011686729127847,16,0,3,0,Pandemic,1
Bus,MFO,2021,June,2021-06-01,3303.0,8.102889134640868,30,0,0,0,Pandemic,1
Bus,MFO,2021,March,2021-03-01,2775.0,7.9287663216266955,0,0,0,0,Pandemic,1
Bus,MFO,2021,May,2021-05-01,2757.0,7.922261058353247,0,0,0,0,Pandemic,1
Bus,MFO,2021,November,2021-11-01,2964.0,7.994632311431825,0,0,0,0,Pandemic,1
Bus,MFO,2021,October,2021-10-01,2986.0,8.00202481821611,0,0,0,0,Pandemic,1
Bus,MFO,2021,September,2021-09-01,3217.0,8.076515327552329,0,0,0,0,Pandemic,1
Bus,MFO,2022,April,2022-04-01,3636.0,8.19891444498699,0,0,0,0,Post-Pandemic,2
Bus,MFO,2022,August,2022-08-01,2927.0,7.982074875081202,34,0,0,0,Post-Pandemic,2
Bus,MFO,2022,December,2022-12-01,3117.0,8.044947049617722,0,16,0,0,Post-Pandemic,2
Bus,MFO,2022,February,2022-02-01,3197.0,8.0702808933939,0,14,0,0,Post-Pandemic,2
Bus,MFO,2022,January,2022-01-01,2647.0,7.881559917056899,0,64,0,2,Post-Pandemic,2
Bus,MFO,2022,July,2022-07-01,3956.0,8.283241441385425,32,0,0,0,Post-Pandemic,2
Bus,MFO,2022,June,2022-06-01,3429.0,8.140315540159985,1,0,0,0,Post-Pandemic,2
Bus,MFO,2022,March,2022-03-01,3688.0,8.213110697596676,0,0,0,0,Post-Pandemic,2
Bus,MFO,2022,May,2022-05-01,3412.0,8.135346948906706,0,0,0,0,Post-Pandemic,2
Bus,MFO,2022,November,2022-11-01,3683.0,8.211754397375197,0,0,0,0,Post-Pandemic,2
Bus,MFO,2022,October,2022-10-01,3645.0,8.201385955238608,0,0,0,0,Post-Pandemic,2
Bus,MFO,2022,September,2022-09-01,3844.0,8.254528881939745,0,0,0,0,Post-Pandemic,2
Bus,MFO,2023,April,2023-04-01,3137.0,8.051340933292979,0,0,0,0,Post-Pandemic,2
Bus,MFO,2023,August,2023-08-01,4118.0,8.323365694436081,3,0,0,0,Post-Pandemic,2
Bus,MFO,2023,December,2023-12-01,3378.0,8.12533508671429,0,0,3,0,Post-Pandemic,2
Bus,MFO,2023,February,2023-02-01,3116.0,8.044626279767337,0,4,0,0,Post-Pandemic,2
Bus,MFO,2023,January,2023-01-01,2927.0,7.982074875081202,0,0,0,0,Post-Pandemic,2
Bus,MFO,2023,July,2023-07-01,3558.0,8.177234885510194,36,0,0,0,Post-Pandemic,2
Bus,MFO,2023,June,2023-06-01,3437.0,8.142645185942795,0,0,0,0,Post-Pandemic,2
Bus,MFO,2023,March,2023-03-01,3360.0,8.119993827725105,0,0,0,0,Post-Pandemic,2
Bus,MFO,2023,May,2023-05-01,3539.0,8.17188200612782,0,0,0,0,Post-Pandemic,2
Bus,MFO,2023,November,2023-11-01,3583.0,8.18423477409482,0,0,0,0,Post-Pandemic,2
Bus,MFO,2023,October,2023-10-01,3678.0,8.210396255104774,0,0,0,0,Post-Pandemic,2
Bus,MFO,2023,September,2023-09-01,3899.0,8.268731832117737,7,0,0,0,Post-Pandemic,2
Bus,MFO,2024,April,2024-04-01,3707.0,8.218247926685745,0,0,0,0,Post-Pandemic,2
Bus,MFO,2024,August,2024-08-01,3847.0,8.255308811785596,6,0,0,0,Post-Pandemic,2
Bus,MFO,2024,December,2024-12-01,5558.0,8.62317351495347,0,28,0,0,Post-Pandemic,2
Bus,MFO,2024,February,2024-02-01,3771.0,8.235360643753348,0,5,0,0,Post-Pandemic,2
Bus,MFO,2024,January,2024-01-01,3115.0,8.044305406990638,0,45,0,1,Post-Pandemic,2
Bus,MFO,2024,July,2024-07-01,4372.0,8.38320455141292,42,0,0,0,Post-Pandemic,2
Bus,MFO,2024,June,2024-06-01,3478.0,8.154500175151941,7,0,0,0,Post-Pandemic,2
Bus,MFO,2024,March,2024-03-01,3331.0,8.111328003286733,0,0,4,0,Post-Pandemic,2
Bus,MFO,2024,May,2024-05-01,3840.0,8.253488028345904,0,0,0,0,Post-Pandemic,2
Bus,MFO,2024,November,2024-11-01,5304.0,8.576405051048084,0,0,0,0,Post-Pandemic,2
Bus,MFO,2024,October,2024-10-01,5258.0,8.567696173589344,0,0,0,0,Post-Pandemic,2
Bus,MFO,2024,September,2024-09-01,5036.0,8.52456594574565,0,0,0,0,Post-Pandemic,2
Bus,R,2019,April,2019-04-01,19181.0,9.861727618287896,0,0,0,0,Pre-Pandemic,0
Bus,R,2019,August,2019-08-01,17907.0,9.793002819360856,8,0,0,0,Pre-Pandemic,0
Bus,R,2019,December,2019-12-01,18755.0,9.839268980209477,0,18,0,0,Pre-Pandemic,0
Bus,R,2019,February,2019-02-01,19702.0,9.888526187395968,0,20,0,0,Pre-Pandemic,0
Bus,R,2019,January,2019-01-01,19507.0,9.878579916829944,0,28,0,0,Pre-Pandemic,0
Bus,R,2019,July,2019-07-01,17851.0,9.78987082574916,51,0,0,0,Pre-Pandemic,0
Bus,R,2019,June,2019-06-01,17682.0,9.780359005054978,4,0,3,0,Pre-Pandemic,0
Bus,R,2019,March,2019-03-01,19503.0,9.878374851721052,0,7,0,0,Pre-Pandemic,0
Bus,R,2019,May,2019-05-01,19446.0,9.875448095504883,0,0,0,0,Pre-Pandemic,0
Bus,R,2019,November,2019-11-01,20617.0,9.93391975965633,0,0,0,0,Pre-Pandemic,0
Bus,R,2019,October,2019-10-01,20933.0,9.949129910414829,0,0,0,0,Pre-Pandemic,0
Bus,R,2019,September,2019-09-01,20688.0,9.937357437043744,0,0,0,0,Pre-Pandemic,0
Bus,R,2020,April,2020-04-01,9747.0,9.184817414745098,0,0,0,0,Pandemic,1
Bus,R,2020,August,2020-08-01,6357.0,8.757469141470748,12,0,3,0,Pandemic,1
Bus,R,2020,December,2020-12-01,7940.0,8.97979449089521,0,22,0,0,Pandemic,1
Bus,R,2020,February,2020-02-01,20292.0,9.918031277976969,0,0,0,0,Pre-Pandemic,0
Bus,R,2020,January,2020-01-01,20070.0,9.907031266159493,0,6,0,0,Pre-Pandemic,0
Bus,R,2020,July,2020-07-01,10430.0,9.25253742067597,54,0,0,0,Pandemic,1
Bus,R,2020,June,2020-06-01,10169.0,9.227197489042606,3,0,0,0,Pandemic,1
Bus,R,2020,March,2020-03-01,17065.0,9.744843459096531,0,0,0,0,Pandemic,1
Bus,R,2020,May,2020-05-01,6973.0,8.849944227235596,0,0,0,0,Pandemic,1
Bus,R,2020,November,2020-11-01,7678.0,8.946244609330543,0,0,0,0,Pandemic,1
Bus,R,2020,October,2020-10-01,8110.0,9.000976444070345,0,0,0,0,Pandemic,1
Bus,R,2020,September,2020-09-01,7732.0,8.953252164609035,0,0,0,0,Pandemic,1
Bus,R,2021,April,2021-04-01,9982.0,9.208638925336425,0,0,0,0,Pandemic,1
Bus,R,2021,August,2021-08-01,10551.0,9.26407069439715,22,0,0,0,Pandemic,1
Bus,R,2021,December,2021-12-01,11479.0,9.348361669873558,0,0,0,0,Pandemic,1
Bus,R,2021,February,2021-02-01,8710.0,9.072341873818893,0,36,0,3,Pandemic,1
Bus,R,2021,February,2021-02-01,8710.0,9.072341873818893,0,36,0,3,Pandemic,1
Bus,R,2021,January,2021-01-01,8767.0,9.078864009187797,0,26,0,0,Pandemic,1
Bus,R,2021,July,2021-07-01,10286.0,9.23863624113103,16,0,3,0,Pandemic,1
Bus,R,2021,June,2021-06-01,10017.0,9.212138753917563,30,0,0,0,Pandemic,1
Bus,R,2021,March,2021-03-01,9078.0,9.113719333371757,0,0,0,0,Pandemic,1
Bus,R,2021,May,2021-05-01,9982.0,9.208638925336425,0,0,0,0,Pandemic,1
Bus,R,2021,November,2021-11-01,11965.0,9.389824573949976,0,0,0,0,Pandemic,1
Bus,R,2021,October,2021-10-01,12300.0,9.417435838868785,0,0,0,0,Pandemic,1
Bus,R,2021,September,2021-09-01,11885.0,9.383116515926606,0,0,0,0,Pandemic,1
Bus,R,2022,April,2022-04-01,11716.0,9.368796057668156,0,0,0,0,Post-Pandemic,2
Bus,R,2022,August,2022-08-01,12167.0,9.406564833939129,34,0,0,0,Post-Pandemic,2
Bus,R,2022,December,2022-12-01,11490.0,9.349319399257634,0,16,0,0,Post-Pandemic,2
Bus,R,2022,February,2022-02-01,10923.0,9.298717482593595,0,14,0,0,Post-Pandemic,2
Bus,R,2022,January,2022-01-01,9366.0,9.14494815320913,0,64,0,2,Post-Pandemic,2
Bus,R,2022,July,2022-07-01,11782.0,9.37441309371334,32,0,0,0,Post-Pandemic,2
Bus,R,2022,June,2022-06-01,12078.0,9.399223686605279,1,0,0,0,Post-Pandemic,2
Bus,R,2022,March,2022-03-01,11245.0,9.327767788852148,0,0,0,0,Post-Pandemic,2
Bus,R,2022,May,2022-05-01,12640.0,9.444700778495557,0,0,0,0,Post-Pandemic,2
Bus,R,2022,November,2022-11-01,13367.0,9.50061907027523,0,0,0,0,Post-Pandemic,2
Bus,R,2022,October,2022-10-01,13931.0,9.541943631485891,0,0,0,0,Post-Pandemic,2
Bus,R,2022,September,2022-09-01,14364.0,9.57254997141339,0,0,0,0,Post-Pandemic,2
Bus,R,2023,April,2023-04-01,13279.0,9.494014423030425,0,0,0,0,Post-Pandemic,2
Bus,R,2023,August,2023-08-01,13784.0,9.531336323457896,3,0,0,0,Post-Pandemic,2
Bus,R,2023,December,2023-12-01,14271.0,9.566054854819791,0,0,3,0,Post-Pandemic,2
Bus,R,2023,February,2023-02-01,13480.0,9.509036565691064,0,4,0,0,Post-Pandemic,2
Bus,R,2023,January,2023-01-01,12804.0,9.457590998633625,0,0,0,0,Post-Pandemic,2
Bus,R,2023,July,2023-07-01,12807.0,9.45782525467655,36,0,0,0,Post-Pandemic,2
Bus,R,2023,June,2023-06-01,13209.0,9.488729397516371,0,0,0,0,Post-Pandemic,2
Bus,R,2023,March,2023-03-01,13301.0,9.495669678844367,0,0,0,0,Post-Pandemic,2
Bus,R,2023,May,2023-05-01,14755.0,9.599405058716567,0,0,0,0,Post-Pandemic,2
Bus,R,2023,November,2023-11-01,14891.0,9.608579434992608,0,0,0,0,Post-Pandemic,2
Bus,R,2023,October,2023-10-01,15534.0,9.650850821827147,0,0,0,0,Post-Pandemic,2
Bus,R,2023,September,2023-09-01,15028.0,9.617736946934095,7,0,0,0,Post-Pandemic,2
Bus,R,2024,April,2024-04-01,16955.0,9.738377032472528,0,0,0,0,Post-Pandemic,2
Bus,R,2024,August,2024-08-01,15816.0,9.668840589963489,6,0,0,0,Post-Pandemic,2
Bus,R,2024,December,2024-12-01,13986.0,9.545883605779304,0,28,0,0,Post-Pandemic,2
Bus,R,2024,February,2024-02-01,15870.0,9.672248823507559,0,5,0,0,Post-Pandemic,2
Bus,R,2024,January,2024-01-01,13840.0,9.535390480896702,0,45,0,1,Post-Pandemic,2
Bus,R,2024,July,2024-07-01,15281.0,9.634430944207512,42,0,0,0,Post-Pandemic,2
Bus,R,2024,June,2024-06-01,15469.0,9.646657943567112,7,0,0,0,Post-Pandemic,2
Bus,R,2024,March,2024-03-01,14432.0,9.577272530367564,0,0,4,0,Post-Pandemic,2
Bus,R,2024,May,2024-05-01,17122.0,9.748177867988971,0,0,0,0,Post-Pandemic,2
Bus,R,2024,November,2024-11-01,15611.0,9.655795128300506,0,0,0,0,Post-Pandemic,2
Bus,R,2024,October,2024-10-01,17366.0,9.762327132747114,0,0,0,0,Post-Pandemic,2
Bus,R,2024,September,2024-09-01,17087.0,9.746131741759921,0,0,0,0,Post-Pandemic,2
Bus,School,2019,April,2019-04-01,2236.0,7.71289096149013,0,0,0,0,Pre-Pandemic,0
Bus,School,2019,December,2019-12-01,2242.0,7.715569534520208,0,18,0,0,Pre-Pandemic,0
Bus,School,2019,February,2019-02-01,2508.0,7.827639546366422,0,20,0,0,Pre-Pandemic,0
Bus,School,2019,January,2019-01-01,2508.0,7.827639546366422,0,28,0,0,Pre-Pandemic,0
Bus,School,2019,June,2019-06-01,2236.0,7.71289096149013,4,0,3,0,Pre-Pandemic,0
Bus,School,2019,March,2019-03-01,2236.0,7.71289096149013,0,7,0,0,Pre-Pandemic,0
Bus,School,2019,May,2019-05-01,2236.0,7.71289096149013,0,0,0,0,Pre-Pandemic,0
Bus,School,2019,November,2019-11-01,2242.0,7.715569534520208,0,0,0,0,Pre-Pandemic,0
Bus,School,2019,October,2019-10-01,2242.0,7.715569534520208,0,0,0,0,Pre-Pandemic,0
Bus,School,2019,September,2019-09-01,2242.0,7.715569534520208,0,0,0,0,Pre-Pandemic,0
Bus,School,2020,December,2020-12-01,102.0,4.634728988229636,0,22,0,0,Pandemic,1
Bus,School,2020,February,2020-02-01,2242.0,7.715569534520208,0,0,0,0,Pre-Pandemic,0
Bus,School,2020,January,2020-01-01,2242.0,7.715569534520208,0,6,0,0,Pre-Pandemic,0
Bus,School,2020,March,2020-03-01,2242.0,7.715569534520208,0,0,0,0,Pandemic,1
Bus,School,2020,November,2020-11-01,102.0,4.634728988229636,0,0,0,0,Pandemic,1
Bus,School,2021,April,2021-04-01,102.0,4.634728988229636,0,0,0,0,Pandemic,1
Bus,School,2021,December,2021-12-01,1718.0,7.449498005382849,0,0,0,0,Pandemic,1
Bus,School,2021,February,2021-02-01,102.0,4.634728988229636,0,36,0,3,Pandemic,1
Bus,School,2021,February,2021-02-01,102.0,4.634728988229636,0,36,0,3,Pandemic,1
Bus,School,2021,January,2021-01-01,102.0,4.634728988229636,0,26,0,0,Pandemic,1
Bus,School,2021,June,2021-06-01,102.0,4.634728988229636,30,0,0,0,Pandemic,1
Bus,School,2021,March,2021-03-01,102.0,4.634728988229636,0,0,0,0,Pandemic,1
Bus,School,2021,May,2021-05-01,102.0,4.634728988229636,0,0,0,0,Pandemic,1
Bus,School,2021,November,2021-11-01,1931.0,7.566311014772463,0,0,0,0,Pandemic,1
Bus,School,2021,October,2021-10-01,1886.0,7.54274354536855,0,0,0,0,Pandemic,1
Bus,School,2021,September,2021-09-01,1309.0,7.177782416195197,0,0,0,0,Pandemic,1
Bus,School,2022,April,2022-04-01,1901.0,7.550661243105336,0,0,0,0,Post-Pandemic,2
Bus,School,2022,December,2022-12-01,1536.0,7.337587743538596,0,16,0,0,Post-Pandemic,2
Bus,School,2022,February,2022-02-01,1944.0,7.573017256052546,0,14,0,0,Post-Pandemic,2
Bus,School,2022,January,2022-01-01,1649.0,7.408530566894626,0,64,0,2,Post-Pandemic,2
Bus,School,2022,June,2022-06-01,1711.0,7.445417556701687,1,0,0,0,Post-Pandemic,2
Bus,School,2022,March,2022-03-01,1825.0,7.509883061154913,0,0,0,0,Post-Pandemic,2
Bus,School,2022,May,2022-05-01,1786.0,7.488293515159428,0,0,0,0,Post-Pandemic,2
Bus,School,2022,November,2022-11-01,1637.0,7.401231264413015,0,0,0,0,Post-Pandemic,2
Bus,School,2022,October,2022-10-01,1573.0,7.3613754289773485,0,0,0,0,Post-Pandemic,2
Bus,School,2022,September,2022-09-01,1555.0,7.349873704738337,0,0,0,0,Post-Pandemic,2
Bus,School,2023,April,2023-04-01,1635.0,7.400009517162692,0,0,0,0,Post-Pandemic,2
Bus,School,2023,December,2023-12-01,1899.0,7.549609165154532,0,0,3,0,Post-Pandemic,2
Bus,School,2023,February,2023-02-01,1630.0,7.396948602621014,0,4,0,0,Post-Pandemic,2
Bus,School,2023,January,2023-01-01,1623.0,7.392647520721623,0,0,0,0,Post-Pandemic,2
Bus,School,2023,June,2023-06-01,1418.0,7.257707677160043,0,0,0,0,Post-Pandemic,2
Bus,School,2023,March,2023-03-01,1716.0,7.448333860897476,0,0,0,0,Post-Pandemic,2
Bus,School,2023,May,2023-05-01,1652.0,7.410347097821024,0,0,0,0,Post-Pandemic,2
Bus,School,2023,November,2023-11-01,1874.0,7.536363938404511,0,0,0,0,Post-Pandemic,2
Bus,School,2023,October,2023-10-01,1787.0,7.488852955733459,0,0,0,0,Post-Pandemic,2
Bus,School,2023,September,2023-09-01,1758.0,7.472500744737558,7,0,0,0,Post-Pandemic,2
Bus,School,2024,April,2024-04-01,1847.0,7.521859252201629,0,0,0,0,Post-Pandemic,2
Bus,School,2024,August,2024-08-01,1376.0,7.227662498728655,6,0,0,0,Post-Pandemic,2
Bus,School,2024,December,2024-12-01,1753.0,7.469654172932128,0,28,0,0,Post-Pandemic,2
Bus,School,2024,February,2024-02-01,1879.0,7.539027055823995,0,5,0,0,Post-Pandemic,2
Bus,School,2024,January,2024-01-01,1877.0,7.537962659768208,0,45,0,1,Post-Pandemic,2
Bus,School,2024,July,2024-07-01,0.0,0.0,42,0,0,0,Post-Pandemic,2
Bus,School,2024,June,2024-06-01,1490.0,7.307202314764738,7,0,0,0,Post-Pandemic,2
Bus,School,2024,March,2024-03-01,1652.0,7.410347097821024,0,0,4,0,Post-Pandemic,2
Bus,School,2024,May,2024-05-01,1777.0,7.48324441607385,0,0,0,0,Post-Pandemic,2
Bus,School,2024,November,2024-11-01,1744.0,7.4645098346365275,0,0,0,0,Post-Pandemic,2
Bus,School,2024,October,2024-10-01,1764.0,7.475905969367397,0,0,0,0,Post-Pandemic,2
Bus,School,2024,September,2024-09-01,1725.0,7.453561871643373,0,0,0,0,Post-Pandemic,2
Bus,XH,2019,April,2019-04-01,9982.0,9.208638925336425,0,0,0,0,Pre-Pandemic,0
Bus,XH,2019,August,2019-08-01,9490.0,9.158099260130491,8,0,0,0,Pre-Pandemic,0
Bus,XH,2019,December,2019-12-01,9569.0,9.166388484447,0,18,0,0,Pre-Pandemic,0
Bus,XH,2019,February,2019-02-01,10271.0,9.237177025929743,0,20,0,0,Pre-Pandemic,0
Bus,XH,2019,January,2019-01-01,10542.0,9.26321741157695,0,28,0,0,Pre-Pandemic,0
Bus,XH,2019,July,2019-07-01,9356.0,9.143880005275912,51,0,0,0,Pre-Pandemic,0
Bus,XH,2019,June,2019-06-01,9469.0,9.155884186180124,4,0,3,0,Pre-Pandemic,0
Bus,XH,2019,March,2019-03-01,9770.0,9.187174093944343,0,7,0,0,Pre-Pandemic,0
Bus,XH,2019,May,2019-05-01,10031.0,9.213535262872702,0,0,0,0,Pre-Pandemic,0
